run	avg_migration	samples	random_r0	R0.state0	R0.state1	f_migrationRatesSkyline.state0_to_state1	f_migrationRatesSkyline.state1_to_state0	popSize0	popSize1	samplingProportion0	samplingProportion1
439	5.000000	250.000000	1	0.419350	0.384467	3.217567	1.619233	72274.000000	47561.000000	1.000000	1.000000
439	5.000000	250.000000	1	1.021835	0.453124	10.172039	8.928828	28776.000000	92826.000000	1.000000	1.000000
439	5.000000	250.000000	1	0.503700	2.941264	1.657418	0.132858	70877.000000	82330.000000	1.000000	1.000000
439	5.000000	250.000000	1	2.902685	2.067944	2.442699	1.881327	37851.000000	2738.000000	1.000000	1.000000
440	5.000000	250.000000	1	0.892715	0.519276	21.324416	3.331401	39590.000000	14786.000000	1.000000	1.000000
440	5.000000	250.000000	1	1.379177	0.867735	1.596570	10.010826	29629.000000	15825.000000	1.000000	1.000000
441	5.000000	250.000000	1	2.555368	1.748947	3.359668	7.421448	4501.000000	12062.000000	1.000000	1.000000
442	5.000000	250.000000	1	3.328281	16.478182	6.209238	11.710090	68640.000000	33657.000000	1.000000	1.000000
442	5.000000	250.000000	1	1.103733	1.451319	2.260162	2.269136	82891.000000	99874.000000	1.000000	1.000000
443	5.000000	250.000000	1	1.643693	5.349102	3.530449	5.147401	63158.000000	79221.000000	1.000000	1.000000
444	5.000000	250.000000	1	0.441606	0.201997	2.229238	2.424662	14728.000000	58588.000000	1.000000	1.000000
444	5.000000	250.000000	1	0.274795	4.587549	13.817680	0.572181	78516.000000	93815.000000	1.000000	1.000000
444	5.000000	250.000000	1	4.005669	1.172806	8.767489	1.590251	4050.000000	82390.000000	1.000000	1.000000
445	5.000000	250.000000	1	2.201562	0.361097	9.780688	0.045250	83371.000000	45515.000000	1.000000	1.000000
446	5.000000	250.000000	1	2.764544	2.258252	0.105020	1.769583	39898.000000	55500.000000	1.000000	1.000000
447	5.000000	250.000000	1	0.166080	2.583742	9.755091	1.088479	59993.000000	20239.000000	1.000000	1.000000
448	5.000000	250.000000	1	3.775653	0.545725	8.561296	3.558559	70217.000000	40104.000000	1.000000	1.000000
449	5.000000	250.000000	1	0.288394	0.670555	3.156991	6.737919	791.000000	96216.000000	1.000000	1.000000
449	5.000000	250.000000	1	1.988037	1.396991	4.969729	3.929571	41492.000000	59912.000000	1.000000	1.000000
450	5.000000	250.000000	1	0.656389	0.125861	24.940331	1.640836	97433.000000	69651.000000	1.000000	1.000000
450	5.000000	250.000000	1	1.205585	4.543818	6.391132	2.567258	47725.000000	45203.000000	1.000000	1.000000
450	5.000000	250.000000	1	0.990261	3.448078	0.799590	3.607259	46590.000000	27599.000000	1.000000	1.000000
451	5.000000	250.000000	1	7.273429	2.704776	7.269480	12.080060	4575.000000	55915.000000	1.000000	1.000000
452	5.000000	250.000000	1	2.148236	2.050212	3.333609	9.689599	7177.000000	11939.000000	1.000000	1.000000
453	5.000000	250.000000	1	0.417581	0.781235	5.048972	2.682095	76041.000000	63816.000000	1.000000	1.000000
453	5.000000	250.000000	1	1.978828	8.998627	2.110096	2.496657	28683.000000	49184.000000	1.000000	1.000000
454	5.000000	250.000000	1	4.580154	1.619483	0.406826	0.528717	39376.000000	52884.000000	1.000000	1.000000
454	5.000000	250.000000	1	1.692148	4.722115	0.051465	1.250492	62879.000000	5447.000000	1.000000	1.000000
455	5.000000	250.000000	1	4.830998	3.262788	7.671280	2.484690	27051.000000	9928.000000	1.000000	1.000000
456	5.000000	250.000000	1	0.972046	0.089733	0.113725	4.123761	72016.000000	14014.000000	1.000000	1.000000
456	5.000000	250.000000	1	5.821446	0.646142	0.378691	0.781540	10060.000000	96072.000000	1.000000	1.000000
456	5.000000	250.000000	1	0.246315	0.272456	0.804172	8.810169	51251.000000	20562.000000	1.000000	1.000000
456	5.000000	250.000000	1	0.164332	3.238897	6.637695	2.531039	18135.000000	19467.000000	1.000000	1.000000
457	5.000000	250.000000	1	3.192273	1.326846	1.668372	1.309159	78516.000000	34896.000000	1.000000	1.000000
457	5.000000	250.000000	1	0.218154	5.055290	0.698286	8.429424	73611.000000	75265.000000	1.000000	1.000000
457	5.000000	250.000000	1	1.277433	0.793111	1.933981	4.991230	23983.000000	68144.000000	1.000000	1.000000
457	5.000000	250.000000	1	0.975261	0.645090	3.468297	3.698782	25482.000000	73590.000000	1.000000	1.000000
457	5.000000	250.000000	1	0.304955	0.413819	2.062248	1.353031	85674.000000	92232.000000	1.000000	1.000000
457	5.000000	250.000000	1	1.151733	2.130896	5.756032	3.267715	16445.000000	3417.000000	1.000000	1.000000
458	5.000000	250.000000	1	0.820175	0.554670	4.924934	3.143017	20374.000000	70388.000000	1.000000	1.000000
458	5.000000	250.000000	1	1.637852	0.519767	2.508334	18.016215	47831.000000	33384.000000	1.000000	1.000000
458	5.000000	250.000000	1	0.981649	3.103076	14.052036	0.424229	37991.000000	5900.000000	1.000000	1.000000
458	5.000000	250.000000	1	1.467519	1.427115	1.779962	2.026404	2194.000000	33234.000000	1.000000	1.000000
458	5.000000	250.000000	1	0.566825	0.295146	1.174289	0.739216	66545.000000	83354.000000	1.000000	1.000000
458	5.000000	250.000000	1	2.393018	1.871307	9.162196	4.121517	37257.000000	42660.000000	1.000000	1.000000
459	5.000000	250.000000	1	2.330296	0.114505	0.448299	10.837615	23824.000000	28686.000000	1.000000	1.000000
459	5.000000	250.000000	1	0.945332	3.572606	16.441584	4.855298	22114.000000	80338.000000	1.000000	1.000000
459	5.000000	250.000000	1	1.050787	0.204205	19.753518	4.507169	17611.000000	93594.000000	1.000000	1.000000
459	5.000000	250.000000	1	1.179114	1.649109	5.085105	0.133761	50988.000000	18024.000000	1.000000	1.000000
460	5.000000	250.000000	1	0.322937	0.468507	6.372165	6.273402	96522.000000	70726.000000	1.000000	1.000000
460	5.000000	250.000000	1	0.875257	0.254384	2.578806	6.790115	42711.000000	45773.000000	1.000000	1.000000
460	5.000000	250.000000	1	0.246044	1.859740	4.364503	1.343896	84510.000000	32644.000000	1.000000	1.000000
460	5.000000	250.000000	1	0.742135	0.219980	1.539874	1.191850	50878.000000	2267.000000	1.000000	1.000000
460	5.000000	250.000000	1	2.004661	4.089924	1.669035	1.023792	18549.000000	89085.000000	1.000000	1.000000
461	5.000000	250.000000	1	0.843109	0.771356	3.041896	9.815155	82315.000000	84301.000000	1.000000	1.000000
461	5.000000	250.000000	1	0.364665	0.807157	0.896029	2.226020	86907.000000	78411.000000	1.000000	1.000000
461	5.000000	250.000000	1	1.565087	1.602348	0.747551	0.171052	51494.000000	16260.000000	1.000000	1.000000
462	5.000000	250.000000	1	3.749347	2.184853	2.856998	0.822257	44538.000000	60346.000000	1.000000	1.000000
463	5.000000	250.000000	1	0.439183	1.919656	3.127789	1.518918	37671.000000	90559.000000	1.000000	1.000000
464	5.000000	250.000000	1	0.308239	1.771657	7.374392	0.133360	51492.000000	88435.000000	1.000000	1.000000
464	5.000000	250.000000	1	0.839953	3.299614	8.299123	5.370396	28597.000000	12248.000000	1.000000	1.000000
464	5.000000	250.000000	1	0.493686	1.006639	1.556643	0.117595	42308.000000	99660.000000	1.000000	1.000000
464	5.000000	250.000000	1	7.753834	2.643361	1.810486	5.444690	13574.000000	2471.000000	1.000000	1.000000
465	5.000000	250.000000	1	1.334619	0.400328	0.800628	2.015744	66069.000000	63258.000000	1.000000	1.000000
466	5.000000	250.000000	1	4.004314	0.505623	7.380148	3.058330	77484.000000	60506.000000	1.000000	1.000000
467	5.000000	250.000000	1	0.519003	1.802007	1.549828	1.269979	68572.000000	34269.000000	1.000000	1.000000
467	5.000000	250.000000	1	0.435345	2.232423	0.498446	6.077528	24816.000000	41023.000000	1.000000	1.000000
467	5.000000	250.000000	1	10.835049	0.516767	1.142093	0.660332	16765.000000	84784.000000	1.000000	1.000000
467	5.000000	250.000000	1	1.016412	0.601894	3.958025	1.264901	31659.000000	30335.000000	1.000000	1.000000
467	5.000000	250.000000	1	0.948303	2.560751	0.094485	15.144591	96415.000000	21123.000000	1.000000	1.000000
468	5.000000	250.000000	1	0.467354	1.649350	12.811218	10.786295	36715.000000	49474.000000	1.000000	1.000000
469	5.000000	250.000000	1	0.363170	1.784475	6.330197	7.705962	94241.000000	95631.000000	1.000000	1.000000
470	5.000000	250.000000	1	0.292516	0.448254	2.540501	13.007329	1015.000000	98764.000000	1.000000	1.000000
470	5.000000	250.000000	1	3.671523	1.486517	6.315452	6.261464	90421.000000	46962.000000	1.000000	1.000000
471	5.000000	250.000000	1	0.232059	2.277154	3.251349	4.465079	26071.000000	29371.000000	1.000000	1.000000
472	5.000000	250.000000	1	1.534040	0.994757	1.655864	0.800201	88354.000000	83425.000000	1.000000	1.000000
473	5.000000	250.000000	1	1.618062	2.346495	3.745914	10.417476	31656.000000	96850.000000	1.000000	1.000000
474	5.000000	250.000000	1	1.516258	0.932317	3.324084	18.631243	34727.000000	58654.000000	1.000000	1.000000
475	5.000000	250.000000	1	0.381267	5.246895	7.753339	2.640710	12686.000000	95671.000000	1.000000	1.000000
475	5.000000	250.000000	1	0.531736	3.499285	0.297179	4.681616	51241.000000	26944.000000	1.000000	1.000000
475	5.000000	250.000000	1	0.761559	0.441146	0.951688	3.739254	92104.000000	34619.000000	1.000000	1.000000
475	5.000000	250.000000	1	1.170512	2.756201	0.718012	13.036835	21037.000000	80645.000000	1.000000	1.000000
475	5.000000	250.000000	1	0.895856	0.597124	8.693771	3.275392	5206.000000	87436.000000	1.000000	1.000000
475	5.000000	250.000000	1	4.647634	0.794563	0.268200	3.575696	1504.000000	41711.000000	1.000000	1.000000
475	5.000000	250.000000	1	2.846161	2.213851	2.085805	0.011346	17633.000000	81460.000000	1.000000	1.000000
475	5.000000	250.000000	1	5.045188	0.307868	3.901962	1.719228	4293.000000	64797.000000	1.000000	1.000000
475	5.000000	250.000000	1	0.607521	5.243132	6.185511	9.146682	86414.000000	47416.000000	1.000000	1.000000
475	5.000000	250.000000	1	0.435293	1.867964	3.915681	1.378248	92409.000000	24902.000000	1.000000	1.000000
475	5.000000	250.000000	1	3.846695	1.965035	4.192595	2.706024	79309.000000	58637.000000	1.000000	1.000000
475	5.000000	250.000000	1	0.306710	2.028240	10.182014	1.417974	14084.000000	79786.000000	1.000000	1.000000
475	5.000000	250.000000	1	0.286238	6.146249	0.654298	0.004399	52269.000000	23319.000000	1.000000	1.000000
475	5.000000	250.000000	1	0.218992	0.742429	9.300779	0.063230	38998.000000	96668.000000	1.000000	1.000000
475	5.000000	250.000000	1	1.026584	0.214370	3.411559	1.408972	2250.000000	93564.000000	1.000000	1.000000
475	5.000000	250.000000	1	0.510478	1.349002	4.638405	2.728788	2131.000000	61455.000000	1.000000	1.000000
476	5.000000	250.000000	1	0.517651	1.843154	0.423362	4.648086	5717.000000	66254.000000	1.000000	1.000000
476	5.000000	250.000000	1	1.341649	0.762270	2.081138	10.034426	37057.000000	2998.000000	1.000000	1.000000
477	5.000000	250.000000	1	0.769927	6.495062	6.906707	14.655927	55735.000000	21104.000000	1.000000	1.000000
478	5.000000	250.000000	1	0.244319	0.252439	3.082390	0.752827	23125.000000	72590.000000	1.000000	1.000000
478	5.000000	250.000000	1	0.302124	1.809772	4.933678	8.814244	71923.000000	90253.000000	1.000000	1.000000
478	5.000000	250.000000	1	2.134251	0.596745	0.541707	4.754598	52841.000000	40035.000000	1.000000	1.000000
478	5.000000	250.000000	1	1.003303	0.678967	2.059295	10.226281	54848.000000	19684.000000	1.000000	1.000000
478	5.000000	250.000000	1	0.321080	0.968671	2.484963	0.091582	69276.000000	54357.000000	1.000000	1.000000
478	5.000000	250.000000	1	3.130252	16.815704	7.617379	0.858659	75805.000000	22298.000000	1.000000	1.000000
478	5.000000	250.000000	1	0.384505	2.134968	2.778346	3.216063	99550.000000	89559.000000	1.000000	1.000000
479	5.000000	250.000000	1	8.793736	1.048714	10.162091	6.947623	68414.000000	7982.000000	1.000000	1.000000
479	5.000000	250.000000	1	1.278982	2.050776	1.662254	0.898317	31471.000000	47676.000000	1.000000	1.000000
480	5.000000	250.000000	1	0.761660	0.269467	1.175072	3.653241	95828.000000	35809.000000	1.000000	1.000000
480	5.000000	250.000000	1	0.699661	1.308167	15.633550	3.050808	36494.000000	41477.000000	1.000000	1.000000
480	5.000000	250.000000	1	3.821542	0.956238	1.451813	3.236141	64271.000000	84896.000000	1.000000	1.000000
480	5.000000	250.000000	1	3.447906	0.596142	3.948409	4.926848	29963.000000	8332.000000	1.000000	1.000000
481	5.000000	250.000000	1	5.538784	0.797387	5.269574	1.475061	83271.000000	26201.000000	1.000000	1.000000
481	5.000000	250.000000	1	0.794018	1.134289	1.555477	7.161526	29122.000000	41627.000000	1.000000	1.000000
481	5.000000	250.000000	1	1.364344	0.541908	3.704632	0.973178	98160.000000	40871.000000	1.000000	1.000000
481	5.000000	250.000000	1	0.722894	0.594242	2.173938	1.260612	95434.000000	10452.000000	1.000000	1.000000
481	5.000000	250.000000	1	1.131634	13.649395	14.759643	11.043067	87894.000000	31153.000000	1.000000	1.000000
481	5.000000	250.000000	1	1.096157	3.633923	0.085691	3.272880	13814.000000	63635.000000	1.000000	1.000000
481	5.000000	250.000000	1	0.913625	3.289360	7.693148	4.299050	94138.000000	5533.000000	1.000000	1.000000
482	5.000000	250.000000	1	0.327030	3.221116	15.433174	11.652630	95017.000000	85432.000000	1.000000	1.000000
483	5.000000	250.000000	1	2.916624	0.596009	8.174514	0.712045	42437.000000	22927.000000	1.000000	1.000000
483	5.000000	250.000000	1	5.073537	0.607602	7.294322	1.782003	56667.000000	12859.000000	1.000000	1.000000
483	5.000000	250.000000	1	0.380154	1.118929	2.926776	7.156088	59221.000000	69614.000000	1.000000	1.000000
483	5.000000	250.000000	1	0.540842	3.790676	2.940352	2.760721	45994.000000	68587.000000	1.000000	1.000000
483	5.000000	250.000000	1	4.228778	2.399776	0.952937	2.465141	25759.000000	60741.000000	1.000000	1.000000
484	5.000000	250.000000	1	0.071588	1.212632	2.573553	1.886270	25824.000000	90772.000000	1.000000	1.000000
484	5.000000	250.000000	1	0.366899	0.941073	11.286609	4.614079	20606.000000	89603.000000	1.000000	1.000000
484	5.000000	250.000000	1	0.889554	1.647744	0.710577	0.647378	95237.000000	92867.000000	1.000000	1.000000
485	5.000000	250.000000	1	1.067793	1.526712	2.522201	9.148803	40964.000000	84964.000000	1.000000	1.000000
486	5.000000	250.000000	1	0.519882	0.200067	0.117831	0.409879	32021.000000	12203.000000	1.000000	1.000000
486	5.000000	250.000000	1	4.719898	0.799171	1.950654	2.680382	24569.000000	66661.000000	1.000000	1.000000
486	5.000000	250.000000	1	0.716254	1.652888	4.441522	6.745328	61423.000000	67065.000000	1.000000	1.000000
486	5.000000	250.000000	1	1.731297	3.047064	4.993456	3.764933	78308.000000	48772.000000	1.000000	1.000000
487	5.000000	250.000000	1	2.431047	1.059005	2.290287	0.008899	58624.000000	63939.000000	1.000000	1.000000
488	5.000000	250.000000	1	0.847254	0.219612	5.772517	8.337840	9204.000000	57744.000000	1.000000	1.000000
488	5.000000	250.000000	1	0.109276	1.146230	2.779146	2.627604	18488.000000	28047.000000	1.000000	1.000000
488	5.000000	250.000000	1	0.316111	1.010720	3.719583	8.256359	14462.000000	68319.000000	1.000000	1.000000
488	5.000000	250.000000	1	1.696373	0.408871	21.248249	3.117912	53298.000000	33891.000000	1.000000	1.000000
489	5.000000	250.000000	1	1.323311	0.596989	7.209276	17.291923	15215.000000	53267.000000	1.000000	1.000000
489	5.000000	250.000000	1	5.625203	2.717782	3.435834	14.155833	55325.000000	72814.000000	1.000000	1.000000
489	5.000000	250.000000	1	2.480671	0.459773	5.127258	3.995890	36181.000000	92155.000000	1.000000	1.000000
490	5.000000	250.000000	1	0.806692	0.286287	4.660049	0.122533	18733.000000	21482.000000	1.000000	1.000000
490	5.000000	250.000000	1	0.446133	3.170852	12.087184	13.241757	73834.000000	27462.000000	1.000000	1.000000
491	5.000000	250.000000	1	1.357831	2.050088	1.426856	1.891134	52308.000000	57148.000000	1.000000	1.000000
492	5.000000	250.000000	1	1.240213	0.965535	7.006948	0.561660	23226.000000	57549.000000	1.000000	1.000000
492	5.000000	250.000000	1	10.506651	1.515130	5.326680	10.006689	25704.000000	83834.000000	1.000000	1.000000
492	5.000000	250.000000	1	3.133128	0.217589	6.698038	1.382953	68188.000000	57274.000000	1.000000	1.000000
492	5.000000	250.000000	1	1.535230	1.441489	11.576618	22.975629	12502.000000	30039.000000	1.000000	1.000000
493	5.000000	250.000000	1	1.147493	1.265432	4.709065	7.116414	67675.000000	30963.000000	1.000000	1.000000
494	5.000000	250.000000	1	1.123400	3.571077	1.524055	4.457110	3028.000000	91800.000000	1.000000	1.000000
495	5.000000	250.000000	1	0.331392	2.732477	4.776456	2.284099	46541.000000	41349.000000	1.000000	1.000000
496	5.000000	250.000000	1	3.436373	0.424968	9.934683	2.045626	62247.000000	85463.000000	1.000000	1.000000
496	5.000000	250.000000	1	0.908613	1.149914	18.790181	1.344128	63491.000000	5698.000000	1.000000	1.000000
496	5.000000	250.000000	1	5.139084	1.047447	24.343348	22.344962	1259.000000	98033.000000	1.000000	1.000000
497	5.000000	250.000000	1	0.357547	0.565479	5.961085	1.936388	14069.000000	20801.000000	1.000000	1.000000
497	5.000000	250.000000	1	0.798135	0.589230	2.431642	5.952685	54980.000000	4832.000000	1.000000	1.000000
497	5.000000	250.000000	1	0.335745	3.396481	0.374077	14.325512	10352.000000	49505.000000	1.000000	1.000000
498	5.000000	250.000000	1	1.650786	0.571824	4.486251	4.211786	78992.000000	65424.000000	1.000000	1.000000
499	5.000000	250.000000	1	0.731087	2.600667	0.569289	13.064539	98020.000000	90321.000000	1.000000	1.000000
500	5.000000	250.000000	1	0.271238	0.395606	2.536817	3.581590	96127.000000	42968.000000	1.000000	1.000000
500	5.000000	250.000000	1	1.505339	0.504790	2.470031	4.996900	33605.000000	34448.000000	1.000000	1.000000
500	5.000000	250.000000	1	0.483804	1.007408	4.233869	8.842190	93675.000000	62951.000000	1.000000	1.000000
500	5.000000	250.000000	1	0.575223	1.190501	6.950357	3.047111	46912.000000	89303.000000	1.000000	1.000000
500	5.000000	250.000000	1	1.091983	0.821332	0.741279	5.796731	18584.000000	22358.000000	1.000000	1.000000
500	5.000000	250.000000	1	2.582827	1.498362	2.502244	0.930615	28047.000000	87120.000000	1.000000	1.000000
501	25.000000	250.000000	1	2.516715	1.447759	5.863654	0.559830	56213.000000	60770.000000	1.000000	1.000000
502	25.000000	250.000000	1	1.969555	1.324442	39.962329	53.963309	73828.000000	94285.000000	1.000000	1.000000
503	25.000000	250.000000	1	1.214684	0.208630	15.615875	2.394745	83905.000000	27237.000000	1.000000	1.000000
503	25.000000	250.000000	1	0.666631	0.394044	16.804857	31.351700	50613.000000	53278.000000	1.000000	1.000000
503	25.000000	250.000000	1	2.081751	0.229789	6.420187	71.805314	69580.000000	87794.000000	1.000000	1.000000
504	25.000000	250.000000	1	2.932116	1.079733	98.363445	19.671391	66695.000000	70195.000000	1.000000	1.000000
505	25.000000	250.000000	1	3.693478	0.086649	49.855720	26.097415	94579.000000	96085.000000	1.000000	1.000000
506	25.000000	250.000000	1	0.416362	0.550657	5.788929	27.876635	63804.000000	94719.000000	1.000000	1.000000
506	25.000000	250.000000	1	1.861376	0.702363	11.586077	79.814663	73192.000000	87187.000000	1.000000	1.000000
507	25.000000	250.000000	1	0.901968	1.088834	24.540596	53.672901	18884.000000	2577.000000	1.000000	1.000000
507	25.000000	250.000000	1	4.807462	1.128174	11.398857	1.157105	79547.000000	83465.000000	1.000000	1.000000
508	25.000000	250.000000	1	0.204187	1.883379	1.167014	128.546875	81955.000000	5416.000000	1.000000	1.000000
508	25.000000	250.000000	1	0.346987	0.899424	31.648568	1.039461	10220.000000	13760.000000	1.000000	1.000000
508	25.000000	250.000000	1	0.236503	1.986001	26.825627	5.365428	15034.000000	66418.000000	1.000000	1.000000
509	25.000000	250.000000	1	1.164511	2.788182	22.302693	21.886339	47833.000000	57977.000000	1.000000	1.000000
510	25.000000	250.000000	1	1.619912	1.367283	50.612659	8.076865	45726.000000	84384.000000	1.000000	1.000000
511	25.000000	250.000000	1	1.311508	2.583986	8.054437	53.278211	46316.000000	88009.000000	1.000000	1.000000
512	25.000000	250.000000	1	1.182346	1.302716	5.744253	51.014046	38729.000000	17300.000000	1.000000	1.000000
512	25.000000	250.000000	1	0.419054	2.958789	51.985564	19.998159	14761.000000	69756.000000	1.000000	1.000000
513	25.000000	250.000000	1	1.855625	0.913791	35.928871	12.634595	61186.000000	43731.000000	1.000000	1.000000
514	25.000000	250.000000	1	1.674838	2.403695	21.346663	6.631993	53167.000000	12027.000000	1.000000	1.000000
515	25.000000	250.000000	1	2.294580	1.109469	1.066169	13.862949	19081.000000	98017.000000	1.000000	1.000000
516	25.000000	250.000000	1	0.052211	2.648533	12.176803	10.862213	51412.000000	19613.000000	1.000000	1.000000
517	25.000000	250.000000	1	3.397844	0.704281	5.729122	5.642574	50289.000000	38848.000000	1.000000	1.000000
518	25.000000	250.000000	1	0.481115	0.597616	51.079911	67.182656	61005.000000	6532.000000	1.000000	1.000000
518	25.000000	250.000000	1	0.668026	1.803399	3.353460	10.072539	72538.000000	87950.000000	1.000000	1.000000
519	25.000000	250.000000	1	2.181236	0.909512	20.672011	63.316512	73290.000000	17287.000000	1.000000	1.000000
520	25.000000	250.000000	1	6.825003	0.695768	47.798021	0.517043	79021.000000	49058.000000	1.000000	1.000000
520	25.000000	250.000000	1	0.647753	3.907334	1.522399	7.535552	81902.000000	9415.000000	1.000000	1.000000
521	25.000000	250.000000	1	2.159646	0.298438	63.187217	21.399974	45757.000000	28746.000000	1.000000	1.000000
521	25.000000	250.000000	1	2.234732	1.244066	31.773667	6.077471	50822.000000	31478.000000	1.000000	1.000000
522	25.000000	250.000000	1	0.870834	2.178664	20.566805	20.940533	97533.000000	59560.000000	1.000000	1.000000
523	25.000000	250.000000	1	0.340331	7.429173	1.404297	33.388325	48039.000000	46933.000000	1.000000	1.000000
524	25.000000	250.000000	1	0.684671	0.567957	77.848627	1.385509	67118.000000	88683.000000	1.000000	1.000000
524	25.000000	250.000000	1	1.899843	1.434864	9.267991	8.014368	55500.000000	94316.000000	1.000000	1.000000
525	25.000000	250.000000	1	0.631113	0.328191	60.267021	132.147360	40689.000000	76134.000000	1.000000	1.000000
525	25.000000	250.000000	1	1.761317	0.419010	71.181747	33.521919	87220.000000	45432.000000	1.000000	1.000000
526	25.000000	250.000000	1	0.931720	2.288555	0.619123	21.154123	32556.000000	56386.000000	1.000000	1.000000
527	25.000000	250.000000	1	15.871548	5.611900	8.091776	46.628465	1796.000000	39904.000000	1.000000	1.000000
528	25.000000	250.000000	1	1.248936	0.439298	60.143106	88.098496	5507.000000	63143.000000	1.000000	1.000000
528	25.000000	250.000000	1	6.292475	18.982047	22.509815	10.101648	59556.000000	3841.000000	1.000000	1.000000
529	25.000000	250.000000	1	1.562348	1.008055	26.955005	0.216401	96223.000000	33044.000000	1.000000	1.000000
530	25.000000	250.000000	1	6.389973	2.696613	25.931641	18.014419	62209.000000	95032.000000	1.000000	1.000000
531	25.000000	250.000000	1	4.032653	1.458120	6.847544	13.980430	2070.000000	77971.000000	1.000000	1.000000
532	25.000000	250.000000	1	3.381463	1.280657	63.883317	25.613714	12359.000000	98559.000000	1.000000	1.000000
533	25.000000	250.000000	1	5.743887	0.371619	7.722743	3.916117	66722.000000	17964.000000	1.000000	1.000000
533	25.000000	250.000000	1	0.398071	3.366515	3.022141	81.638907	86993.000000	72790.000000	1.000000	1.000000
533	25.000000	250.000000	1	0.259147	0.462621	44.996410	25.268859	19337.000000	91642.000000	1.000000	1.000000
533	25.000000	250.000000	1	0.245508	2.006076	30.915966	8.477340	52923.000000	48113.000000	1.000000	1.000000
534	25.000000	250.000000	1	9.363976	5.090118	20.457440	9.657198	13547.000000	66247.000000	1.000000	1.000000
535	25.000000	250.000000	1	0.374594	1.757986	7.979165	7.773634	47533.000000	55324.000000	1.000000	1.000000
536	25.000000	250.000000	1	2.053196	0.738303	16.887427	41.766121	5036.000000	74524.000000	1.000000	1.000000
537	25.000000	250.000000	1	0.316348	3.183503	16.919143	35.730819	18256.000000	97311.000000	1.000000	1.000000
538	25.000000	250.000000	1	0.753103	1.787074	14.004876	22.000745	91305.000000	3663.000000	1.000000	1.000000
539	25.000000	250.000000	1	0.565633	5.263380	14.773780	11.541868	57302.000000	25306.000000	1.000000	1.000000
540	25.000000	250.000000	1	0.509270	6.884672	29.147262	17.251092	40445.000000	83894.000000	1.000000	1.000000
540	25.000000	250.000000	1	1.486093	1.528061	35.164684	20.691962	3897.000000	29979.000000	1.000000	1.000000
541	25.000000	250.000000	1	1.033501	3.766474	21.404022	35.838101	72832.000000	76864.000000	1.000000	1.000000
542	25.000000	250.000000	1	1.346340	3.678258	11.610930	28.745171	64968.000000	7171.000000	1.000000	1.000000
543	25.000000	250.000000	1	5.468526	2.308485	6.661002	87.873344	59583.000000	86630.000000	1.000000	1.000000
543	25.000000	250.000000	1	6.885070	8.842828	8.570938	41.340189	7331.000000	85181.000000	1.000000	1.000000
544	25.000000	250.000000	1	7.788810	0.688127	40.835799	6.765661	64250.000000	83006.000000	1.000000	1.000000
545	25.000000	250.000000	1	0.657692	0.548171	28.804595	11.498219	60017.000000	73020.000000	1.000000	1.000000
545	25.000000	250.000000	1	0.488222	3.114000	19.205882	3.674958	46332.000000	80342.000000	1.000000	1.000000
545	25.000000	250.000000	1	4.585926	1.195871	21.760546	30.719350	28668.000000	70910.000000	1.000000	1.000000
546	25.000000	250.000000	1	1.671900	5.040319	1.446709	5.721389	18797.000000	18234.000000	1.000000	1.000000
547	25.000000	250.000000	1	2.329506	4.942181	20.822155	0.718018	2421.000000	10677.000000	1.000000	1.000000
548	25.000000	250.000000	1	1.285536	0.482914	1.384299	7.850023	24457.000000	74784.000000	1.000000	1.000000
548	25.000000	250.000000	1	10.288465	4.939799	7.356486	1.034029	94520.000000	72683.000000	1.000000	1.000000
548	25.000000	250.000000	1	2.201887	3.476377	4.363911	44.223607	36389.000000	49504.000000	1.000000	1.000000
549	25.000000	250.000000	1	3.926718	0.500056	30.562046	78.108609	24559.000000	95405.000000	1.000000	1.000000
550	25.000000	250.000000	1	0.527253	0.359909	3.435691	49.376201	69096.000000	74755.000000	1.000000	1.000000
550	25.000000	250.000000	1	2.254998	5.058579	1.496180	4.123308	56245.000000	64341.000000	1.000000	1.000000
550	25.000000	250.000000	1	0.395789	1.856969	14.720103	6.840376	39068.000000	57404.000000	1.000000	1.000000
550	25.000000	250.000000	1	1.143925	0.377921	29.171876	0.610708	67885.000000	73694.000000	1.000000	1.000000
550	25.000000	250.000000	1	2.248659	1.591488	28.578320	9.166706	57772.000000	15764.000000	1.000000	1.000000
551	25.000000	250.000000	1	1.886092	1.996591	30.797863	20.914593	31773.000000	18733.000000	1.000000	1.000000
552	25.000000	250.000000	1	1.302406	0.309123	8.577650	2.466400	16858.000000	17864.000000	1.000000	1.000000
552	25.000000	250.000000	1	0.472664	1.638068	1.247632	18.898660	67862.000000	31349.000000	1.000000	1.000000
552	25.000000	250.000000	1	1.449467	3.090405	23.657241	13.852015	67139.000000	2893.000000	1.000000	1.000000
553	25.000000	250.000000	1	0.636203	6.998472	24.496623	6.451747	33937.000000	78339.000000	1.000000	1.000000
553	25.000000	250.000000	1	1.063644	0.997872	15.053047	28.464353	42678.000000	33767.000000	1.000000	1.000000
553	25.000000	250.000000	1	2.807348	4.497842	19.987355	9.048084	59138.000000	23912.000000	1.000000	1.000000
554	25.000000	250.000000	1	0.493201	0.545348	161.225391	18.733158	50262.000000	94729.000000	1.000000	1.000000
554	25.000000	250.000000	1	1.321040	2.108421	68.168658	81.360313	19062.000000	2031.000000	1.000000	1.000000
